UWI,Source,Test Type,Test Number,Number,Type,Depth Top,Depth Base,Fluid Amount,Fluid Units,Fluid Type,Propping Agent Amount,Propping Agent Units,Propping Agent Type,Pressure Breakdown,Injection Rate,Additive,Stage,Mesh Size,Remark
4.20133E+13,PI,IP,1,10,FRAC,10950,11156,,,,451220,LB,SAND,,,,,30/50,PREMIUM WHITE
4.20133E+13,PI,IP,1,11,FRAC,11260,11466,,,,450280,LB,SAND,,,,,30/50,PREMIUM WHITE
4.20133E+13,PI,IP,1,12,FRAC,11561,11767,,,,450340,LB,SAND,,,,,30/50,PREMIUM WHITE
4.20133E+13,PI,IP,1,1,FRAC,8603,8820,,,,223120,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,2,FRAC,8893,9090,,,,228220,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,3,FRAC,9182,9399,,,,225480,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,4,FRAC,9472,9689,,,,232080,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,5,FRAC,9761,9978,,,,228180,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,6,FRAC,10084,10286,,,,227200,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,7,FRAC,10359,10558,,,,222580,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,8,FRAC,10630,10847,,,,205380,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,9,FRAC,10940,11110,,,,210840,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,10,FRAC,11202,11426,,,,215786,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,11,FRAC,11499,11716,,,,210160,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,12,FRAC,11788,12005,,,,206029,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,13,FRAC,12078,12295,,,,212763,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,14,FRAC,12443,12660,,,,149710,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,15,FRAC,12745,12890,,,,120750,LB,SAND,,,,,,"DETAILS: 100 MESH OKLAHOMA, 30/50 HEXION PRIME PLUS, 20/40 OTTAWA SD"
4.20133E+13,PI,IP,1,1,FRAC,8690,8951,394205,GAL,FLUD,227400,LB,SAND,,,SFAC,,30/50,"DETAILS: 184253 GALS SW, 59898 GAL L GEL, 150054 GAL XL GEL, WHITE SD"
4.20133E+13,PI,IP,1,2,FRAC,9010,9271,420958,GAL,FLUD,307020,LB,SAND,,,SFAC,,30/50,"DETAILS: 167752 GALS SW, 113044 GALS L GEL, 140162 GALS XL GEL, WHITE SD"
4.20133E+13,PI,IP,1,3,FRAC,9331,9576,429639,GAL,FLUD,307000,LB,SAND,,,SFAC,,30/50,"DETAILS: 167512 GALS SW, 121481 GALS L GEL, 140646 GALS XL GEL, WHITE SD"
4.20133E+13,PI,IP,1,4,FRAC,9636,9881,437641,GAL,FLUD,311800,LB,SAND,,,SFAC,,30/50,"DETAILS: 168406 GALS SW, 104268 GALS L GEL, 164967 GALS XL GEL, WHITE SD"
4.20133E+13,PI,IP,1,5,FRAC,9950,10251,426325,GAL,FLUD,309186,LB,SAND,,,SFAC,,30/50,"DETAILS: 167704 GALS SW, 70128 GALS L GEL, 188493 GALS XL GEL, WHITE SD"
4.20133E+13,PI,IP,1,6,FRAC,10320,10561,419443,GAL,FLUD,301370,LB,SAND,,,SFAC,,,"DETAILS: 167629 GALS SW, 50023GALS L GEL, 201791 GALS XL GEL, 164811# 40/40 WHITE SD, 136559# 30/50 WHITE SD"
4.20133E+13,PI,IP,1,7,FRAC,10632,10881,334923,GAL,FLUD,309061,LB,SAND,,,SFAC,,30/50,"DETAILS: 104831 GALS SW, 115046 GALS L GEL, 211863 GALS XL GEL, WHITE SD"
4.20133E+13,PI,IP,1,8,FRAC,10942,11311,441138,GAL,FLUD,308393,LB,SAND,,,SFAC,,30/50,"DETAILS: 105276GALS SW, 116420 GALS L GEL, 219442 GALS XL GEL, WHITE SD"
4.20133E+13,PI,IP,1,9,FRAC,11382,11731,448607,GAL,FLUD,307005,LB,SAND,,,SFAC,,30/50,"DETAILS: 106338 GALS SW, 115034 GALS L GEL, 227235 GALS XL GEL, WHITE SD"
4.20133E+13,PI,IP,1,10,FRAC,11792,12021,442451,GAL,FLUD,387979,LB,SAND,,,SFAC,,,"DETAILS: 106743 GALS SW, 124690 GALS L GEL, 211018 GALS XL GEL, 90340 # 100 MESH WHITE SD, 297639# 30/50 WHITE SD"
4.20133E+13,PI,IP,1,11,FRAC,12078,12311,426515,GAL,FLUD,351864,LB,SAND,,,SFAC,,,"DETAILS: 106342 GALS SW, 115352 GALS L GEL, 204822 GALS XL GEL, 50180 # 100 MESH WHITE SD, 301684 # 40/70 WHITE SD"
4.20133E+13,PI,IP,1,12,FRAC,12370,12611,424889,GAL,FLUD,180000,LB,SAND,,,SFAC,,,"DETAILS: 107284 GALS SW, 117447 GALS L GEL, 200158 GALS XL GEL, 30000 # 100 MESH WHITE SD, 150000# 30/50 WHITE SD"
4.20133E+13,PI,IP,1,13,FRAC,12672,12933,421486,GAL,FLUD,325140,LB,SAND,,,SFAC,,40/70,"DETAILS: 110232 GALS SW, 111363 GALS L GEL, 199891 GALS XL GEL, WHITE SD"
4.20133E+13,PI,IP,1,14,FRAC,13002,13263,418478,GAL,FLUD,343293,LB,SAND,,,SFAC,,,"DETAILS: 113413 GALS SW, 110113 GALS L GEL, 194952 GALS XL GEL, 30000 # 100 MESH WHITE SD, 313293# 40/70 WHITE SD"
4.20133E+13,PI,IP,1,15,FRAC,13332,13593,412882,GAL,FLUD,355166,LB,SAND,,,SFAC,,,"DETAILS: 122248 GALS SW, 110187 GALS L GEL, 180447 GALS XL GEL, 30000 # 100 MESH WHITE SD, 325166# 40/70 WHITE SD"
4.20133E+13,PI,IP,1,16,FRAC,13662,13847,420318,GAL,FLUD,332920,LB,SAND,,,SFAC,,,"DETAILS: 94764 GALS SW, 123770 GALS L GEL, 201784 GALS XL GEL, 30000 # 100 MESH WHITE SD, 302920# 30/50 WHITE SD"
4.20133E+13,PI,IP,2,1,FRAC,8571,10033,,,,432,LB,SAND,,,,,,"DETAILS: 100 MESH, 30/50, 20/40 PREMIUM SD"
4.20133E+13,PI,IP,2,2,FRAC,10133,12237,,,,,,,,,,,,"DETAILS: 100 MESH, 30/50, 20/40 PREMIUM SD"
4.20133E+13,PI,IP,1,1,FRAC,10198,14421,,,,1857,TON,SAND,,,,,,"DETAILS: 90000# 100 MESH, 3290780 40/70 WHITE, 334020# 30/70 WHITE"
4.20133E+13,PI,IP,1,1,FRAC,11032,15302,,,,2138,TON,SAND,,,,,,"DETAILS: 4275980# 100 MESH SD, 30/50 WHITE SD, 30/50 TERRA PROP"
4.20133E+13,PI,IP,1,1,FRAC,7380,8949,,,,1529,TON,SAND,,,,,,"DETAILS: 1402400# 100 MESH, 1317400# 40/70 WHITE SD, 337460# 30/50 WHITE SD"
4.20133E+13,PI,IP,1,1,FRAC,11070,15902,118836,BBL,FLUD,3319,TON,SAND,,,SFAC,,,"DETAILS: SLK WTR, X-LINK GEL, 592840# 100 MESH SD, 6044307# 40/70 WHITE SD"
4.20133E+13,PI,IP,1,1,FRAC,10760,15452,95854,GAL,FLUD,2192,TON,SAND,,,SFAC,,,"DETAILS: 95854 SLK WTR, XL GEL, 586600# 100 MESH SD, 1649733# 40/80 HYDROPROP, 2148161# 40/70 APC PREMPROP"
4.20133E+13,PI,IP,1,1,FRAC,10750,14322,78477,BBL,FLUD,1542,TON,SAND,,,SFAC,,,"DETAILS: 453300# 100 MESH SD, 2630910# 30/50 CARBOLITE SD"
4.20133E+13,PI,IP,1,1,FRAC,11579,17414,,,,2084,TON,SAND,,,,,,4168610# PROP
4.20133E+13,PI,IP,1,1,FRAC,7650,13000,98095,BBL,W,2724,TON,SAND,,50,,18,,"DETAILS: 4933075# 30/50 WHITE SD, 514388# 20/40 PRC SD"
4.20133E+13,PI,IP,1,1,FRAC,8718,13290,,,,2325,TON,SAND,,,,,,4649251# PROP
4.20133E+13,PI,IP,1,1,FRAC,10054,16356,,,,2167,TON,SAND,,,,,,4334507# PROP
4.20133E+13,PI,IP,1,1,FRAC,7798,8045,,,,225031,LB,SAND,,,,,,"DETAILS: 48191# 100 MESH, 97960# 40/70 VB, 78880# 30/50 PP"
4.20133E+13,PI,IP,1,2,FRAC,8121,8368,,,,223400,LB,SAND,,,,,,"DETAILS: 48000# 100 MESH, 175400# 40/70 VB"
4.20133E+13,PI,IP,1,3,FRAC,8444,8692,,,,225529,LB,SAND,,,,,,"DETAILS: 50029# 100 MESH, 175500# 40/70 VB"
4.20133E+13,PI,IP,1,4,FRAC,8768,9011,,,,220651,LB,SAND,,,,,,"DETAILS: 46031# 100 MESH, 174620# 40/70 VB"
4.20133E+13,PI,IP,1,5,FRAC,9089,9338,,,,224293,LB,SAND,,,,,,"DETAILS: 48973# 100 MESH, 175320# 40/70 VB"
4.20133E+13,PI,IP,1,6,FRAC,9414,9658,,,,222580,LB,SAND,,,,,,"DETAILS: 48220# 100 MESH, 174360# 40/70 VB"
4.20133E+13,PI,IP,1,7,FRAC,9737,9984,,,,224031,LB,SAND,,,,,,"DETAILS: 50231# 100 MESH, 173800# 40/70 VB"
4.20133E+13,PI,IP,1,8,FRAC,10060,10308,,,,224660,LB,SAND,,,,,,"DETAILS: 50000# 100 MESH, 174660# 40/70 VB"
4.20133E+13,PI,IP,1,9,FRAC,10384,10631,,,,223584,LB,SAND,,,,,,"DETAILS: 48104# 100 MESH, 175480# 40/70 VB"
4.20133E+13,PI,IP,1,10,FRAC,10707,10951,,,,224879,LB,SAND,,,,,,"DETAILS: 49059# 100 MESH, 175820# 40/70 VB"
4.20133E+13,PI,IP,1,11,FRAC,11030,11274,,,,223013,LB,SAND,,,,,,"DETAILS: 47873# 100 MESH, 175140# 40/70 VB"
4.20133E+13,PI,IP,1,12,FRAC,11353,11600,,,,224521,LB,SAND,,,,,,"DETAILS: 49001# 100 MESH, 175520# 40/70 VB"
4.20133E+13,PI,IP,1,13,FRAC,11676,11924,,,,223630,LB,SAND,,,,,,"DETAILS: 48870# 100 MESH, 174760# 40/70 VB"
4.20133E+13,PI,IP,1,14,FRAC,12000,12244,,,,224139,LB,SAND,,,,,,"DETAILS: 48899# 100 MESH, 175240# 40/70 VB"
4.20133E+13,PI,IP,1,15,FRAC,12323,12570,,,,226217,LB,SAND,,,,,,"DETAILS: 49957# 100 MESH, 176260# 40/70 VB"
4.20133E+13,PI,IP,1,1,FRAC,10005,14390,,,,2055,TON,SAND,,,,,,4110641# PROP
4.20133E+13,PI,PT,1,1,FRAC,10870,11071,3558,BBL,FLUD,134158,LB,SAND,,,,,,NO DETAILS
4.20133E+13,PI,PT,1,2,FRAC,11125,11356,3525,BBL,FLUD,122313,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,3,FRAC,11635,11836,3625,BBL,FLUD,93814,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,4,FRAC,11890,12091,3547,BBL,FLUD,125613,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,5,FRAC,12145,12346,7453,BBL,FLUD,266332,LB,SAND,,,,,,"DETAILS: 3741 BBL, 3712 BBL, 132015# SD, 134317# SD"
4.20133E+13,PI,PT,1,6,FRAC,12400,12601,3787,BBL,FLUD,132000,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,7,FRAC,12655,12856,3782,BBL,FLUD,127520,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,8,FRAC,12910,13111,3809,BBL,FLUD,132824,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,9,FRAC,13165,13366,3733,BBL,FLUD,130132,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,10,FRAC,13420,13621,3780,BBL,FLUD,133092,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,11,FRAC,13675,13876,3776,BBL,FLUD,135225,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,12,FRAC,13930,14131,3780,BBL,FLUD,131638,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,13,FRAC,14185,14386,3797,BBL,FLUD,133882,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,14,FRAC,14440,14641,3831,BBL,FLUD,131051,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,15,FRAC,14708,14789,3815,BBL,FLUD,130910,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,16,FRAC,14950,15151,4034,BBL,FLUD,133280,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,17,FRAC,15205,15406,3971,BBL,FLUD,247820,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,1,FRAC,10860,11061,3709,BBL,FLUD,131420,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,2,FRAC,11115,11316,3740,BBL,FLUD,129020,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,3,FRAC,11370,11571,3829,BBL,FLUD,129040,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,4,FRAC,11625,11826,3799,BBL,FLUD,131618,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,5,FRAC,11880,12081,3824,BBL,FLUD,127168,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,6,FRAC,12135,12336,3796,BBL,FLUD,131351,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,7,FRAC,12390,12591,3791,BBL,FLUD,135934,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,8,FRAC,12645,12846,3794,BBL,FLUD,137458,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,9,FRAC,12900,13101,3769,BBL,FLUD,136009,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,10,FRAC,13155,13356,3776,BBL,FLUD,134524,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,11,FRAC,13410,13611,3841,BBL,FLUD,134762,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,12,FRAC,13665,13865,3829,BBL,FLUD,134885,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,13,FRAC,13920,14121,3898,BBL,FLUD,137544,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,14,FRAC,14175,14376,3851,BBL,FLUD,135139,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,15,FRAC,14430,14630,8037,BBL,FLUD,271370,LB,SAND,,,,,,"DETAILS: 3900 BBL FLUID, 4137 BBL FLUID, 136707# SD, 134663# SD"
4.20133E+13,PI,PT,1,16,FRAC,14940,15141,3924,BBL,FLUD,243980,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,1,FRAC,11121,14861,,,,2139,TON,SANDCER,,,,,,"DETAILS: 4277500# 100 MESH SD, 30/50 WHITE SD, 30/50 TERRA PROP"
4.20133E+13,PI,PT,1,1,FRAC,10710,14929,159250,BBL,W,1792,TON,SAND,,,,12,,3584000# SD
4.20133E+13,PI,PT,1,1,FRAC,10832,15354,170625,BBL,W,1920,TON,SAND,,,,15,,3840000# SD
4.20133E+13,PI,PT,1,1,FRAC,11080,11334,6939,BBL,FLUD,277860,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,2,FRAC,11385,11639,6858,BBL,FLUD,278526,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,3,FRAC,11940,11991,7142,BBL,FLUD,271500,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,4,FRAC,11995,12249,6882,BBL,FLUD,271200,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,5,FRAC,12300,12554,7052,BBL,FLUD,271620,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,6,FRAC,12605,12859,7081,BBL,FLUD,271500,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,7,FRAC,12910,13164,6922,BBL,FLUD,271900,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,8,FRAC,13215,13469,6941,BBL,FLUD,271560,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,9,FRAC,13520,13774,7072,BBL,FLUD,271490,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,10,FRAC,13825,14079,6956,BBL,FLUD,271500,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,11,FRAC,14130,14384,7022,BBL,FLUD,271500,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,12,FRAC,14435,14689,7213,BBL,FLUD,277679,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,13,FRAC,14740,14994,7248,BBL,FLUD,270578,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,14,FRAC,15045,15295,8100,BBL,FLUD,271440,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,15,FRAC,15410,15614,7542,BBL,FLUD,181820,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,1,FRAC,11600,11854,7123,BBL,FLUD,291436,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,16,FRAC,11905,12159,7083,BBL,FLUD,287372,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,17,FRAC,12210,12464,7239,BBL,FLUD,287200,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,18,FRAC,12515,12769,7312,BBL,FLUD,292500,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,19,FRAC,12820,13074,6851,BBL,FLUD,287350,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,20,FRAC,13125,13379,7596,BBL,FLUD,287208,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,21,FRAC,13430,13684,7816,BBL,FLUD,293396,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,22,FRAC,13735,13985,8357,BBL,FLUD,287750,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,23,FRAC,14040,14294,7126,BBL,FLUD,287486,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,24,FRAC,14345,14599,7406,BBL,FLUD,291655,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,25,FRAC,14650,14940,9155,BBL,FLUD,288348,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,26,FRAC,14955,15209,10980,BBL,FLUD,286929,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,27,FRAC,15260,15424,3424,BBL,FLUD,4106,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,1,FRAC,7674,11520,,,,1497,TON,SAND,,,,,,2994230# SD
4.20133E+13,PI,IP,1,1,FRAC,11124,16306,735120,BBL,FLUD,2464,TON,SAND,,,SFAC,,,"DETAILS: SLK WTR, GEL, 735120# 100 MESH SD, 4193380# 40/70 WHITE SD"
4.20133E+13,PI,IP,1,1,FRAC,10244,14664,,,,2222,TON,SAND,,,,,,4443594# PROPPANT
4.20133E+13,PI,IP,1,1,FRAC,11000,11150,,,,200000,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,2,FRAC,11200,11350,,,,200000,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,3,FRAC,11400,11550,,,,198550,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,4,FRAC,11600,11750,,,,199240,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,5,FRAC,11800,11950,,,,199240,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,6,FRAC,12000,12150,,,,199460,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,7,FRAC,12200,12350,,,,199520,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,8,FRAC,12400,12550,,,,200160,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,9,FRAC,12600,12750,,,,198540,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,10,FRAC,12800,12950,,,,198120,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,11,FRAC,13000,13150,,,,199720,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,12,FRAC,13200,13350,,,,199280,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,13,FRAC,13400,13550,,,,198940,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,14,FRAC,13600,13750,,,,199780,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,15,FRAC,13800,13950,,,,198440,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,16,FRAC,14000,14150,,,,198440,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,17,FRAC,14200,14350,,,,198880,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,18,FRAC,14400,14550,,,,197780,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,19,FRAC,14600,14750,,,,198680,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,20,FRAC,14800,14950,,,,198680,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,21,FRAC,15000,15150,,,,198960,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,22,FRAC,15200,15350,,,,200000,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,23,FRAC,15400,15550,,,,198760,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,24,FRAC,15600,15750,,,,200281,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,25,FRAC,15800,15950,,,,200000,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,26,FRAC,16000,16150,,,,200000,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,27,FRAC,16200,16350,,,,199480,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,28,FRAC,16400,16550,,,,300940,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,29,FRAC,16600,16750,,,,200000,LB,SAND,,,,,40/70,PREMIUM SD
4.20133E+13,PI,IP,1,1,FRAC,10169,14269,,,,2065,TON,SAND,,,,,,4130000# PROP
4.20133E+13,PI,PT,1,1,FRAC,11369,11553,4684,BBL,FLUD,286840,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,2,FRAC,11609,11913,5250,BBL,FLUD,297880,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,3,FRAC,11969,12273,4799,BBL,FLUD,306600,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,4,FRAC,12329,12633,4423,BBL,FLUD,305020,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,5,FRAC,12689,12993,4345,BBL,FLUD,304160,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,6,FRAC,13049,13353,4601,BBL,FLUD,301200,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,7,FRAC,13409,13713,4311,BBL,FLUD,306640,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,8,FRAC,13769,14073,5006,BBL,FLUD,305190,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,9,FRAC,14129,14433,5376,BBL,FLUD,301700,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,10,FRAC,14489,14793,4906,BBL,FLUD,304780,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,11,FRAC,14849,15153,4967,BBL,FLUD,305220,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,12,FRAC,15209,15509,4766,BBL,FLUD,304560,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,13,FRAC,15569,15873,5002,BBL,FLUD,304580,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,14,FRAC,15929,16233,5310,BBL,FLUD,304500,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,15,FRAC,16289,16589,4780,BBL,FLUD,308640,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,16,FRAC,16649,16951,5329,BBL,FLUD,304260,LB,SAND,,,,,,
4.20133E+13,PI,IP,1,1,FRAC,11152,17014,91557,BBL,SLKW,2445,TON,SAND,,,,,,"DETAILS: 91557 SLICKWATER GEL, 4638900 PROPPANT, 100 MESH BULK SAND, 48000# 20/40 PRCP PREMIUM RESIN COATED PROPPANT, 202560# 40/70 WHITE SAND BU"
4.20133E+13,PI,PT,1,1,FRAC,11351,11603,10989,BBL,FLUD,189740,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,2,FRAC,11656,11908,12652,BBL,FLUD,200960,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,3,FRAC,11961,12213,13833,BBL,FLUD,260980,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,4,FRAC,12266,12516,11976,BBL,FLUD,243180,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,5,FRAC,12571,12823,11906,BBL,FLUD,254620,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,6,FRAC,12876,13128,11953,BBL,FLUD,257100,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,7,FRAC,13181,13433,10790,BBL,FLUD,221840,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,8,FRAC,13486,13738,12325,BBL,FLUD,256420,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,9,FRAC,13791,14041,12077,BBL,FLUD,258180,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,10,FRAC,14096,14348,11856,BBL,FLUD,256420,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,11,FRAC,14401,14653,11473,BBL,FLUD,250340,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,12,FRAC,14706,14965,10768,BBL,FLUD,255820,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,13,FRAC,15011,15263,12360,BBL,FLUD,241360,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,14,FRAC,15316,15568,10842,BBL,FLUD,208760,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,15,FRAC,15621,15873,9836,BBL,FLUD,212800,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,16,FRAC,15926,16178,9456,BBL,FLUD,192200,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,17,FRAC,16231,16483,10928,BBL,FLUD,259560,LB,SAND,,,,,,
4.20133E+13,PI,PT,1,18,FRAC,16460,16662,12117,BBL,FLUD,188120,LB,SAND,,,,,,
