Entity,Source,Entity Type,Primary Product,Lease Name,Well Number,API,Regulatory API,Hole Direction,Unit Well Number,Depth Total Maximum,Perforation Upper,Perforation Lower,Status Prod Current Name,Surface Latitude,Surface Longitude,Surface LL Source,Type Name,Date Completion,Date Abandonment,Play Name,Play Type
242020266608,PI,WELL,G,WESSENDORFF 01,01H,42255318460000,266608,HORIZONTAL,1,19071,13400,18932,ACTIVE,+28.85269, -97.79806,TS,ACTIVE PRODUCING-GENERAL,2011-10-31,,,
242020266609,PI,WELL,G,WESSENDORFF 02,01H,42255320800000,266609,HORIZONTAL,1,20030,13500,19892,ACTIVE,+28.85400, -97.76076,TS,ACTIVE PRODUCING-GENERAL,2011-12-16,,,
242020266687,PI,WELL,G,KOTARA-RIDLEY UNIT,3H,42255322170100,266687,HORIZONTAL,1,16763,12795,16656,ACTIVE,+28.83252, -97.91333,TS,ACTIVE PRODUCING-GENERAL,2012-05-27,,,
242020266688,PI,WELL,G,BUZZARD VISTA A,1H,42255322240000,266688,HORIZONTAL,1,18285,13198,18161,ACTIVE,+28.80662, -97.83617,TS,ACTIVE PRODUCING-GENERAL,2012-07-26,,,
242020266692,PI,WELL,G,KOTARA-RIDLEY UNIT,2H,42255322750000,266692,HORIZONTAL,1,16500,12633,16220,ACTIVE,+28.83244, -97.91330,TS,ACTIVE PRODUCING-GENERAL,2012-05-28,,,
242020266693,PI,WELL,G,KOTARA-RIDLEY UNIT,1H,42255322950000,266693,HORIZONTAL,1,16690,12735,16592,ACTIVE,+28.83236, -97.91326,TS,ACTIVE PRODUCING-GENERAL,2012-05-27,,,
242020266703,PI,WELL,G,KOSUB UNIT,1H,42255322780000,266703,HORIZONTAL,1,16809,12734,16663,ACTIVE,+28.82722, -97.88847,TS,ACTIVE PRODUCING-GENERAL,2012-05-27,,,
242020266708,PI,WELL,G,CREWS UNIT,3H,42255322060000,266708,HORIZONTAL,1,17294,12675,16950,ACTIVE,+28.86943, -97.90412,TS,ACTIVE PRODUCING-GENERAL,2012-05-23,,,
242020266709,PI,WELL,G,LOVE UNIT,5H,42255324730000,266709,HORIZONTAL,1,17092,,,ACTIVE,+28.85853, -97.92637,TS,ACTIVE PRODUCING-GENERAL,2012-06-23,,,
242020266710,PI,WELL,G,LOVE UNIT,6H,42255325130000,266710,HORIZONTAL,1,17669,12383,17521,ACTIVE,+28.85845, -97.92638,TS,ACTIVE PRODUCING-GENERAL,2012-07-15,,,
242020266736,PI,WELL,G,FRANKE UNIT,1H,42255322880000,266736,HORIZONTAL,1,17170,12395,17065,ACTIVE,+28.85722, -97.93061,TS,ACTIVE PRODUCING-GENERAL,2012-11-07,,,
242020266739,PI,WELL,G,CREWS UNIT,1H,42255325160000,266739,HORIZONTAL,1,16851,,,ACTIVE,+28.86779, -97.90478,TS,ACTIVE PRODUCING-GENERAL,2012-07-26,,,
242020266752,PI,WELL,G,KOTARA-RIDLEY UNIT,4H,42255325110000,266752,HORIZONTAL,1,16485,12715,16345,ACTIVE,+28.83080, -97.91781,TS,ACTIVE PRODUCING-GENERAL,2012-08-31,,,
242020266779,PI,WELL,G,CREWS UNIT,2H,42255325260000,266779,HORIZONTAL,1,17643,12540,17494,ACTIVE,+28.86787, -97.90478,TS,ACTIVE PRODUCING-GENERAL,2012-10-17,,,
242020266814,PI,WELL,G,LOVE UNIT,4H,42255324910000,266814,HORIZONTAL,1,16786,,,ACTIVE,+28.85788, -97.92044,TS,ACTIVE PRODUCING-GENERAL,2012-07-19,,,
242020266822,PI,WELL,G,CROW A,3H,42255324210000,266822,HORIZONTAL,1,18912,13584,18692,ACTIVE,+28.94929, -97.70991,TS,ACTIVE PRODUCING-GENERAL,2012-10-15,,,
242020266823,PI,WELL,G,WILLEKE UNIT A,2,42255323290000,266823,HORIZONTAL,1,19245,13665,19039,ACTIVE,+28.95280, -97.72562,TS,ACTIVE PRODUCING-GENERAL,2012-10-08,,,
242020266838,PI,WELL,G,SCHENDEL UNIT A 189,2,42255323300000,266838,HORIZONTAL,1,18536,13750,18327,ACTIVE,+28.95578, -97.72178,TS,ACTIVE PRODUCING-GENERAL,2012-08-30,,,
242020266839,PI,WELL,G,WIEDING-WESTON UNIT,1H,42255326850000,266839,HORIZONTAL,1,18640,12902,18511,ACTIVE,+28.71721, -98.01394,TS,ACTIVE PRODUCING-GENERAL,2013-02-13,,,
242020266845,PI,WELL,G,CREWS A,1H,42255324470000,266845,HORIZONTAL,1,16424,11398,16270,ACTIVE,+29.03249, -97.80824,TS,ACTIVE PRODUCING-GENERAL,2012-07-25,,,
242020266846,PI,WELL,G,KOSUB UNIT,3H,42255325140000,266846,HORIZONTAL,1,15915,,,ACTIVE,+28.83562, -97.89571,TS,ACTIVE PRODUCING-GENERAL,2012-10-17,,,
242020266852,PI,WELL,G,PHILLIPPE GU1,B2H,42255325990000,266852,HORIZONTAL,1,18730,13322,18602,ACTIVE,+28.81044, -97.82485,TS,ACTIVE PRODUCING-GENERAL,2013-01-22,,,
242020266854,PI,WELL,G,ESCONDIDO CREEK GAS UNIT 1,B3H,42255324480000,266854,HORIZONTAL,1,18515,13572,18367,ACTIVE,+28.82344, -97.81425,TS,ACTIVE PRODUCING-GENERAL,2013-01-17,,,
242020266855,PI,WELL,G,CREWS B,1H,42255324440000,266855,HORIZONTAL,1,15963,11274,15808,ACTIVE,+29.03244, -97.80827,TS,ACTIVE PRODUCING-GENERAL,2012-08-22,,,
242020266858,PI,WELL,G,SIENKIEWICZ UNIT,6H,42255325470000,266858,HORIZONTAL,1,18850,13145,18732,ACTIVE,+28.82776, -97.89840,TS,ACTIVE PRODUCING-GENERAL,2012-10-12,,,
242020266864,PI,WELL,G,KOSUB UNIT,2H,42255325240000,266864,HORIZONTAL,1,16300,,,ACTIVE,+28.83554, -97.89571,TS,ACTIVE PRODUCING-GENERAL,2012-11-05,,,
242020266865,PI,WELL,G,CRISP A,2H,42255326430000,266865,HORIZONTAL,1,16139,10984,16017,ACTIVE,+29.02845, -97.83625,TS,ACTIVE PRODUCING-GENERAL,2012-10-11,,,
242020266879,PI,WELL,G,SIENKIEWICZ UNIT,3H,42255325090000,266879,HORIZONTAL,1,18942,13065,18854,ACTIVE,+28.82900, -97.89933,TS,ACTIVE PRODUCING-GENERAL,2012-11-28,,,
242020267012,PI,WELL,G,ALEXANDER 01,01H,42255320610000,267012,HORIZONTAL,1,17845,13080,17702,ACTIVE,+28.85593, -97.81372,TS,ACTIVE PRODUCING-GENERAL,2012-01-06,,,
242020267246,PI,WELL,G,DAVIS 01,01H,42255319500000,267246,HORIZONTAL,1,19497,13180,19330,ACTIVE,+28.84983, -97.82009,TS,ACTIVE PRODUCING-GENERAL,2011-10-19,,,
242020267294,PI,WELL,G,ALEXANDER GAS UNIT 1,2,42255316810000,267294,HORIZONTAL,1,17436,13485,17308,ACTIVE,+28.82967, -97.76978,TS,ACTIVE PRODUCING-GENERAL,2011-10-19,,,
242020267295,PI,WELL,G,MCALISTER UNIT,2H,42255319350000,267295,HORIZONTAL,1,17572,12850,17411,ACTIVE,+28.82760, -97.89275,TS,ACTIVE PRODUCING-GENERAL,2011-10-03,,,
242020267309,PI,WELL,G,THIELE GAS UNIT 1,1,42255318080000,267309,HORIZONTAL,1,17282,12892,17141,ACTIVE,+28.80118, -97.89672,TS,ACTIVE PRODUCING-GENERAL,2011-09-22,,,
242020267436,PI,WELL,G,MURPHY-SINCLAIR UNIT,1H,42255325910000,267436,HORIZONTAL,1,18515,13252,18397,ACTIVE,+28.82995, -97.93373,TS,ACTIVE PRODUCING-GENERAL,2012-09-30,,,
242020267655,PI,WELL,G,DAVIS 01,02H,42255322910000,267655,HORIZONTAL,1,19125,13100,18992,ACTIVE,+28.84819, -97.82070,TS,ACTIVE PRODUCING-GENERAL,2012-05-25,,,
242020267656,PI,WELL,G,SMOLIK 01,01H,42255321090000,267656,HORIZONTAL,1,18920,13135,18662,ACTIVE,+28.82993, -97.81876,TS,ACTIVE PRODUCING-GENERAL,2012-04-21,,,
242020267657,PI,WELL,G,MAY UNIT 1,2H,42255325710000,267657,HORIZONTAL,1,19182,12834,18992,ACTIVE,+28.80444, -97.94689,TS,ACTIVE PRODUCING-GENERAL,2012-08-31,,,
242020267716,PI,WELL,G,MAGARIGAL GAS UNIT 1,A3H,42255321250000,267716,HORIZONTAL,1,19057,13496,18928,ACTIVE,+28.83529, -97.78851,TS,ACTIVE PRODUCING-GENERAL,2012-01-14,,,
242020267747,PI,WELL,G,SMOLIK 01,02H,42255321100000,267747,HORIZONTAL,1,19275,13150,19115,ACTIVE,+28.82996, -97.81872,TS,ACTIVE PRODUCING-GENERAL,2012-04-21,,,
242020267748,PI,WELL,G,SMOLIK 01,03H,42255321530000,267748,HORIZONTAL,1,19280,13205,19122,ACTIVE,+28.82999, -97.81869,TS,ACTIVE PRODUCING-GENERAL,2012-04-21,,,
242020267756,PI,WELL,G,ELIZONDO 01,01H,42255319220000,267756,HORIZONTAL,1,17444,13310,17302,ACTIVE,+28.92822, -97.73884,TS,ACTIVE PRODUCING-GENERAL,2011-06-27,,,
242020267970,PI,WELL,G,J W JOHNSON GU 1,B2H,42255323360000,267970,HORIZONTAL,1,17393,13420,17208,ACTIVE,+28.71395, -97.89476,TS,ACTIVE PRODUCING-GENERAL,2012-05-06,,,
242020268006,PI,WELL,G,KIRK 01,02H,42255324310000,268006,HORIZONTAL,1,18750,13755,18586,ACTIVE,+28.91362, -97.68214,TS,ACTIVE PRODUCING-GENERAL,2012-09-19,,,
242020268010,PI,WELL,G,JANSSEN 01,01H,42255324320000,268010,HORIZONTAL,1,19740,13502,19594,ACTIVE,+28.88450, -97.71968,TS,ACTIVE PRODUCING-GENERAL,2012-09-28,,,
242020268094,PI,WELL,G,DOUGLAS 02,01H,42255321630000,268094,HORIZONTAL,1,19952,13650,19802,ACTIVE,+28.87424, -97.73947,TS,ACTIVE PRODUCING-GENERAL,2012-04-11,,,
242020268095,PI,WELL,G,WARNER 01,01H,42255322250000,268095,HORIZONTAL,1,17786,13352,17632,ACTIVE,+28.89470, -97.74252,TS,ACTIVE PRODUCING-GENERAL,2012-04-04,,,
242020268096,PI,WELL,G,BERRY 01,01H,42255323330000,268096,HORIZONTAL,1,18445,13194,18275,ACTIVE,+28.76754, -97.89220,TS,ACTIVE PRODUCING-GENERAL,2012-05-01,,,
242020268100,PI,WELL,G,REGMUND GAS UNIT 1,B1H,42255322540000,268100,HORIZONTAL,1,17182,13152,17050,ACTIVE,+28.74229, -97.94356,TS,ACTIVE PRODUCING-GENERAL,2012-12-19,,,
242020268180,PI,WELL,G,BURNS 01,01H,42255322470000,268180,HORIZONTAL,1,19100,13230,18916,ACTIVE,+28.76879, -97.84302,TS,ACTIVE PRODUCING-GENERAL,2012-03-16,,,
242020268200,PI,WELL,G,GRAEF GAS UNIT 1,A1H,42255323320000,268200,VERTICAL,1,,12898,19192,ACTIVE,+28.79567, -97.91060,TS,ACTIVE PRODUCING-GENERAL,2012-05-26,,,
242020268217,PI,WELL,G,VICKERS GAS UNIT 1,A1H,42255322640000,268217,VERTICAL,1,,14052,18907,ACTIVE,+28.90017, -97.71348,TS,ACTIVE PRODUCING-GENERAL,2012-04-22,,,
242020268223,PI,WELL,G,FRANKE UNIT,2H,42255322980000,268223,VERTICAL,1,,,,ACTIVE,+28.85730, -97.93064,TS,ACTIVE PRODUCING-GENERAL,2012-04-05,,,
242020268234,PI,WELL,G,HAVEMAN TRUST 01,01H,42255322230000,268234,VERTICAL,1,,13416,19808,ACTIVE,+28.83708, -97.78260,TS,ACTIVE PRODUCING-GENERAL,2012-03-01,,,
242020268490,PI,WELL,G,RICKS LIVING TRUST GU 1,B3H,42255323200000,268490,VERTICAL,1,,13150,17542,ACTIVE,+28.79047, -97.86537,TS,ACTIVE PRODUCING-GENERAL,2012-08-15,,,
242020268540,PI,WELL,G,BLUHM GU1,A2H,42255323910000,268540,VERTICAL,1,,13480,18644,ACTIVE,+28.80317, -97.80746,TS,ACTIVE PRODUCING-GENERAL,2012-08-05,,,
242020P47728,PI,WELL,G,HAVEMAN TRUST 01 01H,01H,42255322230000,,HORIZONTAL,1,19951,13416,19808,ACTIVE,+28.83708, -97.78260,TS,ACTIVE PRODUCING-GENERAL,2012-03-06,,,
242020P47730,PI,WELL,G,BURNS 01 01H,01H,42255322470000,,HORIZONTAL,1,19100,13230,18916,ACTIVE,+28.76879, -97.84302,TS,ACTIVE PRODUCING-GENERAL,2012-03-18,,,
242020P48782,PI,WELL,G,VICKERS GAS UNIT 1,A1H,42255322640000,,HORIZONTAL,1,19034,14052,18907,ACTIVE,+28.90017, -97.71348,TS,ACTIVE PRODUCING-GENERAL,2012-04-27,,,
242020P48970,PI,WELL,G,WATSON 01 01H,01H,42255322990000,,HORIZONTAL,1,16297,13230,16154,ACTIVE,+28.76188, -97.89380,TS,ACTIVE PRODUCING-GENERAL,2012-04-06,,,
242020P48971,PI,WELL,G,SCHENDEL 02 02H,02H,42255323000000,,HORIZONTAL,1,18640,13178,18497,ACTIVE,+28.88983, -97.74745,TS,ACTIVE PRODUCING-GENERAL,2012-05-02,,,
242020P49776,PI,WELL,G,MANGIONE 01 01H,0101H,42255323340000,,HORIZONTAL,1,17035,12934,16905,ACTIVE,+28.89428, -97.79717,TS,ACTIVE PRODUCING-GENERAL,2012-05-17,,,
242020P49778,PI,WELL,G,OLSON ESSE UNIT 2H,2H,42255323440000,,HORIZONTAL,1,18920,13172,18778,ACTIVE,+28.71708, -97.99650,TS,ACTIVE PRODUCING-GENERAL,2012-05-29,,,
242020P49784,PI,WELL,G,GRAEF GU1,A1H,42255323320000,,HORIZONTAL,1,19320,12898,19192,ACTIVE,+28.79556, -97.91056,TS,ACTIVE PRODUCING-GENERAL,2012-05-31,,,
242020P50550,PI,WELL,G,MENSIK 01 02H,0102H,42255323680000,,HORIZONTAL,1,17427,13028,17324,ACTIVE,+28.84458, -97.82913,TS,ACTIVE PRODUCING-GENERAL,2012-06-28,,,
242020P51393,PI,WELL,G,FORSHAGE HOWELL UNIT 3H,3H,42255324640000,,HORIZONTAL,1,18312,12887,18199,ACTIVE,+28.74784, -97.97977,TS,ACTIVE PRODUCING-GENERAL,2012-08-01,,,
242020P51405,PI,WELL,G,DAVILA UNIT 1H,1H,42255325010000,,HORIZONTAL,1,17872,12792,17761,ACTIVE,+28.75143, -97.98620,TS,ACTIVE PRODUCING-GENERAL,2012-07-29,,,
242020P51412,PI,WELL,G,FORSHAGE HOWELL UNIT 1H,1H,42255325120000,,HORIZONTAL,1,18312,13050,18190,ACTIVE,+28.74775, -97.98007,TS,ACTIVE PRODUCING-GENERAL,2012-08-01,,,
242020P52447,PI,WELL,G,FRANKE JOHNSON UNIT 3H,3H,42255323970000,,HORIZONTAL,1,18365,12710,18222,ACTIVE,+28.80903, -97.94138,TS,ACTIVE PRODUCING-GENERAL,2012-09-01,,,
242020P52448,PI,WELL,G,BLUHM GU 1 A2H,A2H,42255323910000,,HORIZONTAL,1,18775,13480,18644,ACTIVE,+28.80317, -97.80746,TS,ACTIVE PRODUCING-GENERAL,2012-08-08,,,
242020P52449,PI,WELL,G,RICKS LIVING TRUST GU 2,A4H,42255325350000,,HORIZONTAL,1,20160,13386,19980,ACTIVE,+28.78443, -97.85912,TS,ACTIVE PRODUCING-GENERAL,2012-09-04,,,
242020P52451,PI,WELL,G,REGMUND FAMILY TRUST GU1 C1H,C1H,42255322000000,,HORIZONTAL,1,18616,14985,18000,ACTIVE,+28.74963, -97.92986,TS,ACTIVE PRODUCING-GENERAL,2012-08-18,,,
242020P52455,PI,WELL,G,DEBILL 01 02H,02H,42255325550000,,HORIZONTAL,1,18970,13501,18822,ACTIVE,+28.92140, -97.70817,TS,ACTIVE PRODUCING-GENERAL,2012-08-25,,,
242020P52456,PI,WELL,G,RICKS LIVING TRUST GU 1,B3H,42255323200000,,HORIZONTAL,1,17865,13150,17542,ACTIVE,+28.79047, -97.86537,TS,ACTIVE PRODUCING-GENERAL,2012-08-18,,,
242020P52457,PI,WELL,G,FALKS GU 1 B2H,B2H,42255322790000,,HORIZONTAL,1,19640,13224,19066,ACTIVE,+28.71262, -97.98280,TS,ACTIVE PRODUCING-GENERAL,2012-08-31,,,
242020P52960,PI,WELL,G,JOHNSON TSCHIRHART UNIT 1H,1H,42255325860000,,HORIZONTAL,1,17325,,,ACTIVE,+28.77263, -97.94089,TS,ACTIVE PRODUCING-GENERAL,,,,
242020P52961,PI,WELL,G,LUNA UNIT 2H,2H,42255325340000,,HORIZONTAL,1,18654,13090,18459,ACTIVE,+28.80441, -97.94696,TS,ACTIVE PRODUCING-GENERAL,2012-09-07,,,
242020P52962,PI,WELL,G,DAVILA GRAHAM UNIT 1H,1H,42255325310000,,HORIZONTAL,1,18832,12302,18687,ACTIVE,+28.76645, -97.99313,TS,ACTIVE PRODUCING-GENERAL,2012-09-09,,,
242020P52964,PI,WELL,G,DAVILA GRAHAM UNIT 2H,2H,42255325330000,,HORIZONTAL,1,18699,13083,18573,ACTIVE,+28.76643, -97.99320,TS,ACTIVE PRODUCING-GENERAL,2012-09-09,,,
242020P53617,PI,WELL,G,BAILEY RETZLOFF UNIT 2H,2H,42255323930000,,HORIZONTAL,1,17940,12733,17821,ACTIVE,+28.76551, -97.98725,TS,ACTIVE PRODUCING-GENERAL,2012-10-30,,,
242020P53623,PI,WELL,G,BAILEY RETZLOFF UNIT 1H,1H,42255323370000,,HORIZONTAL,1,18153,12626,17629,ACTIVE,+28.76547, -97.98740,TS,ACTIVE PRODUCING-GENERAL,2012-10-30,,,
242020P53625,PI,WELL,G,HAVEMAN 01 02H,2H,42255325560000,,HORIZONTAL,1,19150,13314,18985,ACTIVE,+28.84381, -97.76689,TS,ACTIVE PRODUCING-GENERAL,2012-10-17,,,
242020P53628,PI,WELL,G,BAILEY RETZLOFF UNIT 3H,3H,42255324030000,,HORIZONTAL,1,18155,12916,17997,ACTIVE,+28.76556, -97.98710,TS,ACTIVE PRODUCING-GENERAL,2012-10-30,,,
242020P53634,PI,WELL,G,MURPHY SINCLAIR UNIT 2H,2H,42255325790000,,HORIZONTAL,1,18428,12789,18170,ACTIVE,+28.82993, -97.93380,TS,ACTIVE PRODUCING-GENERAL,2012-10-12,,,
242020P54301,PI,WELL,G,WESSENDORFF 01 03H,03H,42255323800000,,HORIZONTAL,1,19378,13275,19246,ACTIVE,+28.85560, -97.79243,TS,ACTIVE PRODUCING-GENERAL,2012-11-19,,,
242020P54304,PI,WELL,G,WESSENDORFF 01 04H,04H,42255324090000,,HORIZONTAL,1,19485,13260,19351,ACTIVE,+28.85561, -97.79239,TS,ACTIVE PRODUCING-GENERAL,2012-11-19,,,
242020P54306,PI,WELL,G,HANDY 02 02 04H,04H,42255323960000,,HORIZONTAL,1,19512,13128,19291,ACTIVE,+28.86105, -97.79005,TS,ACTIVE PRODUCING-GENERAL,2012-11-24,,,
242020P54309,PI,WELL,G,MOBIL A UNIT 1H,1H,42255327300000,,HORIZONTAL,1,17761,12445,17465,ACTIVE,+28.75432, -98.01698,TS,ACTIVE PRODUCING-GENERAL,2012-11-29,,,
242020P54310,PI,WELL,G,HANDY 02 02 03H,03H,42255323940000,,HORIZONTAL,1,19400,,,ACTIVE,+28.86102, -97.79002,TS,ACTIVE PRODUCING-GENERAL,,,,
242020P54311,PI,WELL,G,MANGIONE 01 02H,02H,42255325590000,,HORIZONTAL,1,17145,13088,17009,ACTIVE,+28.88468, -97.80635,TS,ACTIVE PRODUCING-GENERAL,2012-11-26,,,
242020P54312,PI,WELL,G,MOBIL A UNIT 2H,2H,42255327780000,,HORIZONTAL,1,17714,12745,17600,ACTIVE,+28.75432, -98.01690,TS,ACTIVE PRODUCING-GENERAL,2012-12-05,,,
242020P54316,PI,WELL,G,WESSENDORFF 01 02H,02H,42255323790000,,HORIZONTAL,1,19502,13265,19356,ACTIVE,+28.85560, -97.79248,TS,ACTIVE PRODUCING-GENERAL,2012-11-19,,,
242020P54317,PI,WELL,G,HANDY 02 02 02H,02H,42255323780000,,HORIZONTAL,1,19691,13359,19520,ACTIVE,+28.86099, -97.78998,TS,ACTIVE PRODUCING-GENERAL,2012-11-24,,,
242020P54794,PI,WELL,G,SIENKIEWICZ UNIT 2H,2H,42255324460000,,HORIZONTAL,1,18800,13086,18685,ACTIVE,+28.82900, -97.89940,TS,ACTIVE PRODUCING-GENERAL,2012-12-17,,,
242020P54800,PI,WELL,G,SIENKIEWICZ UNIT 5H,5H,42255325750000,,HORIZONTAL,1,17698,12808,17530,ACTIVE,+28.84658, -97.90013,TS,ACTIVE PRODUCING-GENERAL,2012-12-02,,,
242020P54810,PI,WELL,G,RIDLEY 01 03H,03H,42255327530000,,HORIZONTAL,1,18202,12951,18062,ACTIVE,+28.89531, -97.79525,TS,ACTIVE PRODUCING-GENERAL,2012-12-23,,,
242020P54811,PI,WELL,G,ALEXANDER 01 02H,02H,42255327750000,,HORIZONTAL,1,17381,13191,17252,ACTIVE,+28.85709, -97.81175,TS,ACTIVE PRODUCING-GENERAL,2012-12-31,,,
242020P54812,PI,WELL,G,MAY B UNIT 1H,1H,42255328110000,,HORIZONTAL,1,18968,,,ACTIVE,+28.77611, -97.95970,TS,ACTIVE PRODUCING-GENERAL,,,,
242020P54813,PI,WELL,G,MOBIL UNIT D 1H,1H,42255328200000,,HORIZONTAL,1,17110,,,ACTIVE,+28.71288, -98.02707,TS,ACTIVE PRODUCING-GENERAL,,,,
242020P55533,PI,WELL,G,KOTARA RIDLEY UNIT,7H,42255325210000,,HORIZONTAL,1,17190,12615,17057,ACTIVE,+28.82975, -97.92099,TS,ACTIVE PRODUCING-GENERAL,2013-03-10,,,
242020P55550,PI,WELL,G,ELIZONDO 01 02H,02H,42255327640000,,HORIZONTAL,1,17253,13432,17103,ACTIVE,+28.92937, -97.74047,TS,ACTIVE PRODUCING-GENERAL,2013-01-26,,,
242020P55560,PI,WELL,G,RIDLEY 01 04H,04H,42255328210000,,HORIZONTAL,1,19074,13185,18858,ACTIVE,+28.89819, -97.77219,TS,ACTIVE PRODUCING-GENERAL,2013-01-07,,,
242020P56289,PI,WELL,G,HANDY 02 02 06H,06H,42255323990000,,HORIZONTAL,1,19321,13300,19201,ACTIVE,+28.86346, -97.78346,TS,ACTIVE PRODUCING-GENERAL,2013-02-24,,,
242020P56290,PI,WELL,G,HANDY 02 02 07H,07H,42255324000000,,HORIZONTAL,1,19770,13320,19641,ACTIVE,+28.86348, -97.78349,TS,ACTIVE PRODUCING-GENERAL,2013-02-24,,,
242020P56293,PI,WELL,G,HANDY 02 01 02H,02H,42255325600000,,HORIZONTAL,1,19723,,,ACTIVE,+28.86797, -97.78032,TS,ACTIVE PRODUCING-GENERAL,,,,
242020P56294,PI,WELL,G,HANDY 02 01 03H,03H,42255325610000,,HORIZONTAL,1,,,,ACTIVE,+28.86802, -97.78039,TS,ACTIVE PRODUCING-GENERAL,,,,
242020P56295,PI,WELL,G,HANDY 02 01 04H,04H,42255325620000,,HORIZONTAL,1,19843,13507,19668,ACTIVE,+28.86807, -97.78046,TS,ACTIVE PRODUCING-GENERAL,2013-02-23,,,
242020P56296,PI,WELL,G,HANDY 02 01 05H,05H,42255325630000,,HORIZONTAL,1,19905,13598,19759,ACTIVE,+28.86812, -97.78053,TS,ACTIVE PRODUCING-GENERAL,2013-02-23,,,
242020P56297,PI,WELL,G,KOSUB UNIT 4H,4H,42255325740000,,HORIZONTAL,1,17445,12855,17346,ACTIVE,+28.84327, -97.89623,TS,ACTIVE PRODUCING-GENERAL,2013-03-09,,,
242020P56298,PI,WELL,G,KOSUB UNIT 5H,5H,42255325760000,,HORIZONTAL,1,17021,12910,16921,ACTIVE,+28.84333, -97.89623,TS,ACTIVE PRODUCING-GENERAL,2013-03-11,,,
242020P56299,PI,WELL,G,STEWART NANCY 01 02H,02H,42255325920000,,HORIZONTAL,1,18800,13451,18632,ACTIVE,+28.82960, -97.79924,TS,ACTIVE PRODUCING-GENERAL,2013-02-05,,,
242020P56300,PI,WELL,G,STEWART NANCY 01 04H,04H,42255325930000,,HORIZONTAL,1,19515,13608,19349,ACTIVE,+28.82975, -97.79916,TS,ACTIVE PRODUCING-GENERAL,2013-02-05,,,
242020P56301,PI,WELL,G,STEWART NANCY 01 03H,03H,42255325940000,,HORIZONTAL,1,18932,13538,18789,ACTIVE,+28.82968, -97.79920,TS,ACTIVE PRODUCING-GENERAL,2013-02-05,,,
242020P56302,PI,WELL,G,LONG 01 04H,04H,42255326210000,,HORIZONTAL,1,19630,13527,19488,ACTIVE,+28.90143, -97.69262,TS,ACTIVE PRODUCING-GENERAL,2013-02-19,,,
242020P56303,PI,WELL,G,LONG 01 03H,03H,42255326240000,,HORIZONTAL,1,19560,13672,19393,ACTIVE,+28.90135, -97.69260,TS,ACTIVE PRODUCING-GENERAL,2013-02-19,,,
242020P56304,PI,WELL,G,LONG 01 02H,02H,42255326320000,,HORIZONTAL,1,20270,13736,20057,ACTIVE,+28.90127, -97.69258,TS,ACTIVE PRODUCING-GENERAL,2013-02-19,,,
242020P56306,PI,WELL,G,HANDY 02 02 05H,05H,42255326670000,,HORIZONTAL,1,19660,13330,19531,ACTIVE,+28.86343, -97.78343,TS,ACTIVE PRODUCING-GENERAL,2013-02-24,,,
242020P56310,PI,WELL,G,NICHOLS A,1H,42255327500000,,HORIZONTAL,1,17078,12140,16890,ACTIVE,+28.90919, -97.88813,TS,ACTIVE PRODUCING-GENERAL,2013-02-16,,,
242020P57239,PI,WELL,G,CHOATE 01 04H,04H,42255326010000,,HORIZONTAL,1,18070,,,ACTIVE,+28.87640, -97.76907,TS,ACTIVE PRODUCING-GENERAL,,,,
242020P57240,PI,WELL,G,CHOATE 01 03H,03H,42255326020000,,HORIZONTAL,1,17940,13221,17772,ACTIVE,+28.87646, -97.76901,TS,ACTIVE PRODUCING-GENERAL,2013-03-07,,,
242020P57241,PI,WELL,G,CHOATE 01 02H,02H,42255326180000,,HORIZONTAL,1,18195,,,ACTIVE,+28.87652, -97.76895,TS,ACTIVE PRODUCING-GENERAL,,,,
242020P57248,PI,WELL,G,MOY A,1H,42255328340000,,HORIZONTAL,1,18810,13386,18555,ACTIVE,+28.92603, -97.73842,TS,ACTIVE PRODUCING-GENERAL,,,,
242020P57249,PI,WELL,G,MOBIL UNIT C 1H,1H,42255328350000,,HORIZONTAL,1,19065,12584,18940,ACTIVE,+28.72455, -98.03212,TS,ACTIVE PRODUCING-GENERAL,2013-03-09,,,
242020P57250,PI,WELL,G,MOBIL UNIT C 2H,2H,42255328370000,,HORIZONTAL,1,18860,12496,18590,ACTIVE,+29.00415, -97.99340,TS,ACTIVE PRODUCING-GENERAL,2013-03-09,,,
242020P57255,PI,WELL,G,KENNEDY 4H,4H,42255328500000,,HORIZONTAL,1,18173,,,ACTIVE,+28.74294, -98.00305,TS,ACTIVE PRODUCING-GENERAL,,,,
242020P57256,PI,WELL,G,SCHENDEL 02 03H,03H,42255328510000,,HORIZONTAL,1,18230,,,ACTIVE,+28.88551, -97.74832,TS,ACTIVE PRODUCING-GENERAL,,,,
242020P57257,PI,WELL,G,SCHENDEL 02 04H,04H,42255328520000,,HORIZONTAL,1,18382,13350,18231,ACTIVE,+28.88556, -97.74824,TS,ACTIVE PRODUCING-GENERAL,2013-03-28,,,
242020P57260,PI,WELL,G,KENNEDY 5H,5H,42255328630000,,HORIZONTAL,1,17500,,,ACTIVE,+28.74294, -98.00297,TS,ACTIVE PRODUCING-GENERAL,,,,
242020P58432,PI,WELL,G,SPEARY FAMILY TRUST UNIT A,1,42255324570000,,HORIZONTAL,1,17928,,,ACTIVE,+28.92672, -97.75049,TS,ACTIVE PRODUCING-GENERAL,,,,
